Client_ID,Asset_Type,Ticker,Quantity,Sector
C2776,Stock,TATAMOTORS.NS,33,Auto
C2776,Bond,NA,58702,Debt
C2776,Cash,NA,30586,Liquid
C2777,Stock,TCS.NS,23,IT
C2777,Stock,RELIANCE.NS,25,Energy
C2777,Stock,HDFCBANK.NS,17,Banking
C2777,Bond,NA,79904,Debt
C2777,Cash,NA,22449,Liquid
C2778,Stock,INFY.NS,5,IT
C2778,Stock,SUNPHARMA.NS,36,Pharma
C2778,Stock,TCS.NS,47,IT
C2778,Stock,RELIANCE.NS,13,Energy
C2778,Bond,NA,81558,Debt
C2778,Cash,NA,28295,Liquid
C2779,ETF,GOLDBEES.NS,32,Commodity
C2779,Stock,TCS.NS,23,IT
C2779,Stock,HINDUNILVR.NS,23,FMCG
C2779,Stock,ICICIBANK.NS,15,Banking
C2779,Stock,RELIANCE.NS,42,Energy
C2779,Stock,TATAMOTORS.NS,21,Auto
C2779,Bond,NA,22674,Debt
C2779,Cash,NA,33303,Liquid
C2780,Stock,HINDUNILVR.NS,30,FMCG
C2780,ETF,GOLDBEES.NS,34,Commodity
C2780,Stock,INFY.NS,47,IT
C2780,Stock,ICICIBANK.NS,7,Banking
C2780,Stock,HDFCBANK.NS,11,Banking
C2780,Bond,NA,51927,Debt
C2780,Cash,NA,41968,Liquid
C2781,Stock,INFY.NS,36,IT
C2781,Stock,TATAMOTORS.NS,6,Auto
C2781,ETF,NIFTYBEES.NS,34,Index
C2781,ETF,GOLDBEES.NS,14,Commodity
C2781,Stock,RELIANCE.NS,24,Energy
C2781,Bond,NA,87522,Debt
C2781,Cash,NA,16221,Liquid
C2782,Stock,SUNPHARMA.NS,35,Pharma
C2782,Stock,INFY.NS,35,IT
C2782,Stock,RELIANCE.NS,9,Energy
C2782,Bond,NA,55269,Debt
C2782,Cash,NA,32342,Liquid
C2783,Stock,TCS.NS,24,IT
C2783,Stock,RELIANCE.NS,34,Energy
C2783,Stock,HINDUNILVR.NS,44,FMCG
C2783,ETF,NIFTYBEES.NS,37,Index
C2783,Bond,NA,34865,Debt
C2783,Cash,NA,17441,Liquid
C2784,Stock,RELIANCE.NS,40,Energy
C2784,Stock,INFY.NS,21,IT
C2784,Stock,ICICIBANK.NS,38,Banking
C2784,Stock,SUNPHARMA.NS,48,Pharma
C2784,ETF,NIFTYBEES.NS,46,Index
C2784,Stock,TATAMOTORS.NS,18,Auto
C2784,Bond,NA,60594,Debt
C2784,Cash,NA,44626,Liquid
C2785,Stock,TCS.NS,17,IT
C2785,Stock,RELIANCE.NS,45,Energy
C2785,ETF,GOLDBEES.NS,25,Commodity
C2785,Stock,INFY.NS,7,IT
C2785,Stock,HINDUNILVR.NS,31,FMCG
C2785,Bond,NA,92099,Debt
C2785,Cash,NA,14696,Liquid
C2786,Stock,TATAMOTORS.NS,36,Auto
C2786,ETF,GOLDBEES.NS,9,Commodity
C2786,Stock,ICICIBANK.NS,46,Banking
C2786,Bond,NA,61692,Debt
C2786,Cash,NA,38800,Liquid
C2787,Stock,HDFCBANK.NS,24,Banking
C2787,Stock,TCS.NS,48,IT
C2787,Stock,INFY.NS,42,IT
C2787,Stock,RELIANCE.NS,44,Energy
C2787,Bond,NA,81365,Debt
C2787,Cash,NA,18635,Liquid
C2788,Stock,ICICIBANK.NS,8,Banking
C2788,Stock,TATAMOTORS.NS,27,Auto
C2788,Stock,HDFCBANK.NS,16,Banking
C2788,Stock,TCS.NS,27,IT
C2788,Stock,HINDUNILVR.NS,16,FMCG
C2788,Bond,NA,98832,Debt
C2788,Cash,NA,48396,Liquid
C2789,Stock,HINDUNILVR.NS,39,FMCG
C2789,Stock,SUNPHARMA.NS,6,Pharma
C2789,Stock,TCS.NS,39,IT
C2789,Stock,RELIANCE.NS,43,Energy
C2789,Stock,HDFCBANK.NS,49,Banking
C2789,Stock,ICICIBANK.NS,27,Banking
C2789,Bond,NA,66650,Debt
C2789,Cash,NA,10327,Liquid
C2790,ETF,NIFTYBEES.NS,13,Index
C2790,Stock,SUNPHARMA.NS,7,Pharma
C2790,Stock,ICICIBANK.NS,33,Banking
C2790,Stock,HDFCBANK.NS,12,Banking
C2790,Bond,NA,50291,Debt
C2790,Cash,NA,23458,Liquid
C2791,Stock,HDFCBANK.NS,7,Banking
C2791,Stock,TATAMOTORS.NS,13,Auto
C2791,ETF,NIFTYBEES.NS,42,Index
C2791,Bond,NA,75157,Debt
C2791,Cash,NA,45840,Liquid
C2792,Stock,TATAMOTORS.NS,9,Auto
C2792,ETF,GOLDBEES.NS,25,Commodity
C2792,Stock,INFY.NS,7,IT
C2792,Bond,NA,30934,Debt
C2792,Cash,NA,22799,Liquid
C2793,ETF,GOLDBEES.NS,25,Commodity
C2793,Stock,TATAMOTORS.NS,20,Auto
C2793,Stock,HDFCBANK.NS,12,Banking
C2793,Stock,ICICIBANK.NS,46,Banking
C2793,Stock,SUNPHARMA.NS,49,Pharma
C2793,Stock,RELIANCE.NS,39,Energy
C2793,Bond,NA,56995,Debt
C2793,Cash,NA,25391,Liquid
C2794,Stock,RELIANCE.NS,49,Energy
C2794,Stock,TATAMOTORS.NS,25,Auto
C2794,Stock,TCS.NS,33,IT
C2794,Stock,HDFCBANK.NS,28,Banking
C2794,Bond,NA,39673,Debt
C2794,Cash,NA,31121,Liquid
C2795,ETF,NIFTYBEES.NS,13,Index
C2795,Stock,INFY.NS,43,IT
C2795,Stock,RELIANCE.NS,16,Energy
C2795,ETF,GOLDBEES.NS,38,Commodity
C2795,Bond,NA,85127,Debt
C2795,Cash,NA,24725,Liquid
C2796,Stock,RELIANCE.NS,39,Energy
C2796,Stock,TATAMOTORS.NS,14,Auto
C2796,ETF,GOLDBEES.NS,42,Commodity
C2796,Stock,HDFCBANK.NS,13,Banking
C2796,Stock,ICICIBANK.NS,21,Banking
C2796,Stock,SUNPHARMA.NS,47,Pharma
C2796,Bond,NA,42834,Debt
C2796,Cash,NA,35168,Liquid
C2797,Stock,SUNPHARMA.NS,29,Pharma
C2797,Stock,TCS.NS,27,IT
C2797,ETF,GOLDBEES.NS,46,Commodity
C2797,Stock,TATAMOTORS.NS,31,Auto
C2797,Bond,NA,86788,Debt
C2797,Cash,NA,42018,Liquid
C2798,Stock,TATAMOTORS.NS,46,Auto
C2798,Stock,RELIANCE.NS,7,Energy
C2798,Stock,HDFCBANK.NS,21,Banking
C2798,Stock,INFY.NS,34,IT
C2798,Bond,NA,24661,Debt
C2798,Cash,NA,22742,Liquid
C2799,Stock,TCS.NS,38,IT
C2799,Stock,TATAMOTORS.NS,17,Auto
C2799,Stock,INFY.NS,37,IT
C2799,Bond,NA,49133,Debt
C2799,Cash,NA,22729,Liquid
C2800,Stock,TCS.NS,32,IT
C2800,ETF,GOLDBEES.NS,5,Commodity
C2800,Stock,RELIANCE.NS,41,Energy
C2800,ETF,NIFTYBEES.NS,25,Index
C2800,Bond,NA,64640,Debt
C2800,Cash,NA,37715,Liquid
C2801,ETF,NIFTYBEES.NS,9,Index
C2801,Stock,INFY.NS,25,IT
C2801,ETF,GOLDBEES.NS,6,Commodity
C2801,Stock,RELIANCE.NS,26,Energy
C2801,Stock,SUNPHARMA.NS,29,Pharma
C2801,Bond,NA,44386,Debt
C2801,Cash,NA,37949,Liquid
C2802,Stock,HDFCBANK.NS,31,Banking
C2802,Stock,RELIANCE.NS,47,Energy
C2802,Stock,HINDUNILVR.NS,6,FMCG
C2802,Stock,TATAMOTORS.NS,34,Auto
C2802,Bond,NA,34511,Debt
C2802,Cash,NA,22541,Liquid
C2803,Stock,HINDUNILVR.NS,26,FMCG
C2803,Stock,RELIANCE.NS,32,Energy
C2803,Stock,SUNPHARMA.NS,32,Pharma
C2803,Stock,ICICIBANK.NS,13,Banking
C2803,Bond,NA,90348,Debt
C2803,Cash,NA,22151,Liquid
C2804,Stock,ICICIBANK.NS,26,Banking
C2804,Stock,INFY.NS,40,IT
C2804,Stock,TATAMOTORS.NS,34,Auto
C2804,Stock,TCS.NS,46,IT
C2804,Stock,SUNPHARMA.NS,45,Pharma
C2804,Stock,RELIANCE.NS,28,Energy
C2804,Bond,NA,73500,Debt
C2804,Cash,NA,15399,Liquid
C2805,Stock,TATAMOTORS.NS,23,Auto
C2805,Stock,ICICIBANK.NS,38,Banking
C2805,Stock,RELIANCE.NS,25,Energy
C2805,Stock,TCS.NS,44,IT
C2805,Bond,NA,49197,Debt
C2805,Cash,NA,12672,Liquid
C2806,Stock,SUNPHARMA.NS,8,Pharma
C2806,Stock,INFY.NS,40,IT
C2806,Stock,HDFCBANK.NS,25,Banking
C2806,ETF,GOLDBEES.NS,17,Commodity
C2806,Stock,RELIANCE.NS,28,Energy
C2806,Stock,TCS.NS,13,IT
C2806,Bond,NA,37824,Debt
C2806,Cash,NA,32793,Liquid
C2807,ETF,GOLDBEES.NS,42,Commodity
C2807,Stock,TCS.NS,10,IT
C2807,ETF,NIFTYBEES.NS,34,Index
C2807,Stock,HDFCBANK.NS,41,Banking
C2807,Stock,RELIANCE.NS,43,Energy
C2807,Bond,NA,81434,Debt
C2807,Cash,NA,12753,Liquid
C2808,Stock,SUNPHARMA.NS,25,Pharma
C2808,Stock,HINDUNILVR.NS,26,FMCG
C2808,Stock,HDFCBANK.NS,32,Banking
C2808,Stock,ICICIBANK.NS,18,Banking
C2808,Stock,TCS.NS,35,IT
C2808,Bond,NA,28538,Debt
C2808,Cash,NA,10149,Liquid
C2809,Stock,SUNPHARMA.NS,25,Pharma
C2809,Stock,TATAMOTORS.NS,14,Auto
C2809,Stock,HINDUNILVR.NS,13,FMCG
C2809,Stock,ICICIBANK.NS,42,Banking
C2809,Stock,RELIANCE.NS,17,Energy
C2809,Stock,TCS.NS,20,IT
C2809,Bond,NA,35581,Debt
C2809,Cash,NA,19812,Liquid
C2810,Stock,ICICIBANK.NS,6,Banking
C2810,ETF,GOLDBEES.NS,18,Commodity
C2810,Stock,INFY.NS,9,IT
C2810,Bond,NA,43394,Debt
C2810,Cash,NA,16185,Liquid
C2811,Stock,TATAMOTORS.NS,20,Auto
C2811,Stock,SUNPHARMA.NS,39,Pharma
C2811,Stock,HINDUNILVR.NS,19,FMCG
C2811,Stock,ICICIBANK.NS,46,Banking
C2811,Bond,NA,56620,Debt
C2811,Cash,NA,18562,Liquid
C2812,ETF,GOLDBEES.NS,31,Commodity
C2812,Stock,INFY.NS,48,IT
C2812,Stock,TCS.NS,20,IT
C2812,Stock,HDFCBANK.NS,15,Banking
C2812,ETF,NIFTYBEES.NS,38,Index
C2812,Stock,HINDUNILVR.NS,22,FMCG
C2812,Bond,NA,48994,Debt
C2812,Cash,NA,33370,Liquid
C2813,Stock,INFY.NS,21,IT
C2813,ETF,GOLDBEES.NS,40,Commodity
C2813,Stock,SUNPHARMA.NS,14,Pharma
C2813,Stock,HINDUNILVR.NS,14,FMCG
C2813,Stock,HDFCBANK.NS,17,Banking
C2813,Bond,NA,99741,Debt
C2813,Cash,NA,15053,Liquid
C2814,Stock,INFY.NS,23,IT
C2814,Stock,ICICIBANK.NS,23,Banking
C2814,Stock,TATAMOTORS.NS,15,Auto
C2814,Stock,HDFCBANK.NS,34,Banking
C2814,ETF,NIFTYBEES.NS,19,Index
C2814,Bond,NA,87290,Debt
C2814,Cash,NA,34829,Liquid
C2815,ETF,NIFTYBEES.NS,11,Index
C2815,Stock,ICICIBANK.NS,12,Banking
C2815,Stock,TATAMOTORS.NS,27,Auto
C2815,Stock,INFY.NS,36,IT
C2815,Stock,HINDUNILVR.NS,38,FMCG
C2815,Stock,RELIANCE.NS,42,Energy
C2815,Bond,NA,22728,Debt
C2815,Cash,NA,25945,Liquid
C2816,ETF,GOLDBEES.NS,40,Commodity
C2816,Stock,INFY.NS,41,IT
C2816,Stock,TATAMOTORS.NS,18,Auto
C2816,Stock,TCS.NS,11,IT
C2816,Stock,ICICIBANK.NS,15,Banking
C2816,Stock,RELIANCE.NS,25,Energy
C2816,Bond,NA,65049,Debt
C2816,Cash,NA,28616,Liquid
C2817,ETF,GOLDBEES.NS,23,Commodity
C2817,Stock,HINDUNILVR.NS,25,FMCG
C2817,Stock,TCS.NS,15,IT
C2817,Bond,NA,28553,Debt
C2817,Cash,NA,16731,Liquid
C2818,ETF,GOLDBEES.NS,10,Commodity
C2818,Stock,HINDUNILVR.NS,9,FMCG
C2818,Stock,RELIANCE.NS,25,Energy
C2818,Stock,TATAMOTORS.NS,49,Auto
C2818,Stock,HDFCBANK.NS,50,Banking
C2818,Bond,NA,94807,Debt
C2818,Cash,NA,20298,Liquid
C2819,ETF,NIFTYBEES.NS,45,Index
C2819,Stock,TCS.NS,32,IT
C2819,Stock,TATAMOTORS.NS,17,Auto
C2819,Stock,RELIANCE.NS,25,Energy
C2819,Stock,ICICIBANK.NS,12,Banking
C2819,ETF,GOLDBEES.NS,10,Commodity
C2819,Bond,NA,22356,Debt
C2819,Cash,NA,31073,Liquid
C2820,ETF,GOLDBEES.NS,40,Commodity
C2820,Stock,TATAMOTORS.NS,38,Auto
C2820,ETF,NIFTYBEES.NS,13,Index
C2820,Stock,HINDUNILVR.NS,18,FMCG
C2820,Bond,NA,82849,Debt
C2820,Cash,NA,44043,Liquid
C2821,Stock,INFY.NS,16,IT
C2821,Stock,TATAMOTORS.NS,10,Auto
C2821,ETF,GOLDBEES.NS,7,Commodity
C2821,Stock,RELIANCE.NS,44,Energy
C2821,Stock,HDFCBANK.NS,43,Banking
C2821,Stock,HINDUNILVR.NS,27,FMCG
C2821,Bond,NA,77835,Debt
C2821,Cash,NA,22991,Liquid
C2822,Stock,HDFCBANK.NS,32,Banking
C2822,Stock,TCS.NS,25,IT
C2822,Stock,SUNPHARMA.NS,50,Pharma
C2822,Stock,INFY.NS,5,IT
C2822,Stock,HINDUNILVR.NS,23,FMCG
C2822,Bond,NA,52245,Debt
C2822,Cash,NA,29703,Liquid
C2823,Stock,RELIANCE.NS,7,Energy
C2823,Stock,TATAMOTORS.NS,49,Auto
C2823,Stock,HINDUNILVR.NS,44,FMCG
C2823,Bond,NA,68990,Debt
C2823,Cash,NA,43743,Liquid
C2824,Stock,HINDUNILVR.NS,21,FMCG
C2824,Stock,SUNPHARMA.NS,16,Pharma
C2824,Stock,RELIANCE.NS,8,Energy
C2824,Stock,ICICIBANK.NS,22,Banking
C2824,ETF,GOLDBEES.NS,39,Commodity
C2824,Bond,NA,91379,Debt
C2824,Cash,NA,20274,Liquid
C2825,Stock,HDFCBANK.NS,48,Banking
C2825,ETF,NIFTYBEES.NS,18,Index
C2825,Stock,RELIANCE.NS,23,Energy
C2825,Stock,SUNPHARMA.NS,18,Pharma
C2825,Bond,NA,98839,Debt
C2825,Cash,NA,49492,Liquid
C2826,Stock,HDFCBANK.NS,32,Banking
C2826,Stock,TCS.NS,37,IT
C2826,Stock,RELIANCE.NS,21,Energy
C2826,ETF,GOLDBEES.NS,6,Commodity
C2826,ETF,NIFTYBEES.NS,12,Index
C2826,Bond,NA,43729,Debt
C2826,Cash,NA,18113,Liquid
C2827,Stock,TATAMOTORS.NS,41,Auto
C2827,Stock,SUNPHARMA.NS,48,Pharma
C2827,Stock,INFY.NS,38,IT
C2827,Bond,NA,69306,Debt
C2827,Cash,NA,48603,Liquid
C2828,ETF,GOLDBEES.NS,9,Commodity
C2828,Stock,HINDUNILVR.NS,44,FMCG
C2828,Stock,SUNPHARMA.NS,31,Pharma
C2828,Stock,RELIANCE.NS,43,Energy
C2828,Bond,NA,46177,Debt
C2828,Cash,NA,44987,Liquid
C2829,Stock,ICICIBANK.NS,32,Banking
C2829,Stock,TCS.NS,11,IT
C2829,ETF,NIFTYBEES.NS,30,Index
C2829,Stock,RELIANCE.NS,50,Energy
C2829,Stock,HDFCBANK.NS,25,Banking
C2829,Stock,HINDUNILVR.NS,48,FMCG
C2829,Bond,NA,29495,Debt
C2829,Cash,NA,39414,Liquid
C2830,ETF,NIFTYBEES.NS,38,Index
C2830,Stock,TATAMOTORS.NS,49,Auto
C2830,Stock,ICICIBANK.NS,16,Banking
C2830,Stock,RELIANCE.NS,36,Energy
C2830,Stock,HDFCBANK.NS,32,Banking
C2830,Stock,INFY.NS,38,IT
C2830,Bond,NA,55475,Debt
C2830,Cash,NA,20619,Liquid
C2831,Stock,HDFCBANK.NS,44,Banking
C2831,Stock,TATAMOTORS.NS,30,Auto
C2831,Stock,INFY.NS,15,IT
C2831,ETF,GOLDBEES.NS,41,Commodity
C2831,Bond,NA,76759,Debt
C2831,Cash,NA,25089,Liquid
C2832,ETF,NIFTYBEES.NS,30,Index
C2832,Stock,TATAMOTORS.NS,29,Auto
C2832,Stock,SUNPHARMA.NS,7,Pharma
C2832,Stock,HINDUNILVR.NS,48,FMCG
C2832,Bond,NA,72884,Debt
C2832,Cash,NA,20062,Liquid
C2833,Stock,INFY.NS,28,IT
C2833,Stock,HDFCBANK.NS,7,Banking
C2833,ETF,NIFTYBEES.NS,46,Index
C2833,Stock,SUNPHARMA.NS,14,Pharma
C2833,ETF,GOLDBEES.NS,5,Commodity
C2833,Bond,NA,80938,Debt
C2833,Cash,NA,14737,Liquid
C2834,Stock,TATAMOTORS.NS,26,Auto
C2834,Stock,SUNPHARMA.NS,47,Pharma
C2834,Stock,HINDUNILVR.NS,47,FMCG
C2834,Stock,ICICIBANK.NS,34,Banking
C2834,Bond,NA,54108,Debt
C2834,Cash,NA,31024,Liquid
C2835,Stock,HINDUNILVR.NS,34,FMCG
C2835,Stock,RELIANCE.NS,17,Energy
C2835,Stock,TATAMOTORS.NS,38,Auto
C2835,Stock,HDFCBANK.NS,43,Banking
C2835,ETF,GOLDBEES.NS,20,Commodity
C2835,Stock,TCS.NS,17,IT
C2835,Bond,NA,87648,Debt
C2835,Cash,NA,25330,Liquid
C2836,Stock,SUNPHARMA.NS,33,Pharma
C2836,Stock,HDFCBANK.NS,15,Banking
C2836,ETF,GOLDBEES.NS,39,Commodity
C2836,Stock,INFY.NS,18,IT
C2836,Stock,TATAMOTORS.NS,15,Auto
C2836,Bond,NA,92254,Debt
C2836,Cash,NA,49224,Liquid
C2837,Stock,TATAMOTORS.NS,43,Auto
C2837,ETF,NIFTYBEES.NS,34,Index
C2837,Stock,HINDUNILVR.NS,22,FMCG
C2837,Stock,SUNPHARMA.NS,50,Pharma
C2837,Stock,TCS.NS,28,IT
C2837,Bond,NA,27865,Debt
C2837,Cash,NA,34422,Liquid
C2838,Stock,INFY.NS,10,IT
C2838,ETF,GOLDBEES.NS,45,Commodity
C2838,Stock,RELIANCE.NS,43,Energy
C2838,Stock,TATAMOTORS.NS,40,Auto
C2838,Stock,TCS.NS,28,IT
C2838,Stock,SUNPHARMA.NS,24,Pharma
C2838,Bond,NA,99228,Debt
C2838,Cash,NA,25994,Liquid
C2839,Stock,SUNPHARMA.NS,40,Pharma
C2839,Stock,HDFCBANK.NS,21,Banking
C2839,ETF,GOLDBEES.NS,41,Commodity
C2839,Stock,ICICIBANK.NS,37,Banking
C2839,ETF,NIFTYBEES.NS,21,Index
C2839,Stock,INFY.NS,38,IT
C2839,Bond,NA,21880,Debt
C2839,Cash,NA,37941,Liquid
C2840,Stock,HDFCBANK.NS,46,Banking
C2840,Stock,ICICIBANK.NS,10,Banking
C2840,Stock,HINDUNILVR.NS,31,FMCG
C2840,Bond,NA,48164,Debt
C2840,Cash,NA,30414,Liquid
C2841,Stock,INFY.NS,5,IT
C2841,Stock,HDFCBANK.NS,7,Banking
C2841,Stock,TCS.NS,43,IT
C2841,Bond,NA,93421,Debt
C2841,Cash,NA,28277,Liquid
C2842,Stock,RELIANCE.NS,22,Energy
C2842,Stock,INFY.NS,20,IT
C2842,ETF,NIFTYBEES.NS,7,Index
C2842,Stock,HDFCBANK.NS,42,Banking
C2842,Stock,TATAMOTORS.NS,6,Auto
C2842,Stock,TCS.NS,19,IT
C2842,Bond,NA,54920,Debt
C2842,Cash,NA,29339,Liquid
C2843,Stock,TCS.NS,46,IT
C2843,Stock,ICICIBANK.NS,26,Banking
C2843,Stock,HINDUNILVR.NS,11,FMCG
C2843,Stock,RELIANCE.NS,47,Energy
C2843,ETF,GOLDBEES.NS,15,Commodity
C2843,Bond,NA,51456,Debt
C2843,Cash,NA,41458,Liquid
C2844,Stock,ICICIBANK.NS,6,Banking
C2844,ETF,NIFTYBEES.NS,36,Index
C2844,Stock,SUNPHARMA.NS,48,Pharma
C2844,Stock,TATAMOTORS.NS,21,Auto
C2844,Bond,NA,76956,Debt
C2844,Cash,NA,42406,Liquid
C2845,Stock,ICICIBANK.NS,25,Banking
C2845,Stock,HINDUNILVR.NS,27,FMCG
C2845,ETF,GOLDBEES.NS,15,Commodity
C2845,Bond,NA,62260,Debt
C2845,Cash,NA,21959,Liquid
C2846,Stock,TATAMOTORS.NS,25,Auto
C2846,Stock,HINDUNILVR.NS,13,FMCG
C2846,Stock,TCS.NS,36,IT
C2846,Stock,HDFCBANK.NS,13,Banking
C2846,ETF,GOLDBEES.NS,26,Commodity
C2846,Stock,RELIANCE.NS,25,Energy
C2846,Bond,NA,45997,Debt
C2846,Cash,NA,45840,Liquid
C2847,ETF,NIFTYBEES.NS,16,Index
C2847,Stock,TATAMOTORS.NS,47,Auto
C2847,Stock,HINDUNILVR.NS,32,FMCG
C2847,Bond,NA,80487,Debt
C2847,Cash,NA,37074,Liquid
C2848,Stock,SUNPHARMA.NS,36,Pharma
C2848,Stock,RELIANCE.NS,8,Energy
C2848,Stock,TCS.NS,15,IT
C2848,Bond,NA,88498,Debt
C2848,Cash,NA,14552,Liquid
C2849,Stock,HINDUNILVR.NS,5,FMCG
C2849,ETF,GOLDBEES.NS,36,Commodity
C2849,Stock,INFY.NS,38,IT
C2849,Stock,SUNPHARMA.NS,19,Pharma
C2849,Stock,TCS.NS,12,IT
C2849,Bond,NA,90586,Debt
C2849,Cash,NA,43341,Liquid
C2850,ETF,NIFTYBEES.NS,16,Index
C2850,Stock,TCS.NS,45,IT
C2850,Stock,HDFCBANK.NS,47,Banking
C2850,Stock,SUNPHARMA.NS,11,Pharma
C2850,Stock,RELIANCE.NS,9,Energy
C2850,Bond,NA,71087,Debt
C2850,Cash,NA,21757,Liquid
C2851,Stock,INFY.NS,35,IT
C2851,Stock,SUNPHARMA.NS,18,Pharma
C2851,Stock,TATAMOTORS.NS,24,Auto
C2851,ETF,GOLDBEES.NS,49,Commodity
C2851,Stock,RELIANCE.NS,7,Energy
C2851,Stock,ICICIBANK.NS,27,Banking
C2851,Bond,NA,76462,Debt
C2851,Cash,NA,26674,Liquid
C2852,Stock,INFY.NS,44,IT
C2852,Stock,RELIANCE.NS,15,Energy
C2852,Stock,HINDUNILVR.NS,49,FMCG
C2852,Stock,TCS.NS,49,IT
C2852,Bond,NA,76213,Debt
C2852,Cash,NA,42505,Liquid
C2853,Stock,ICICIBANK.NS,43,Banking
C2853,Stock,INFY.NS,22,IT
C2853,Stock,TCS.NS,27,IT
C2853,Bond,NA,68735,Debt
C2853,Cash,NA,18374,Liquid
C2854,Stock,HDFCBANK.NS,30,Banking
C2854,Stock,RELIANCE.NS,40,Energy
C2854,Stock,SUNPHARMA.NS,22,Pharma
C2854,ETF,GOLDBEES.NS,9,Commodity
C2854,Stock,TATAMOTORS.NS,11,Auto
C2854,Bond,NA,95341,Debt
C2854,Cash,NA,49705,Liquid
C2855,ETF,NIFTYBEES.NS,35,Index
C2855,Stock,INFY.NS,8,IT
C2855,ETF,GOLDBEES.NS,41,Commodity
C2855,Bond,NA,67170,Debt
C2855,Cash,NA,35128,Liquid
C2856,Stock,TCS.NS,26,IT
C2856,ETF,GOLDBEES.NS,46,Commodity
C2856,Stock,ICICIBANK.NS,43,Banking
C2856,Stock,HINDUNILVR.NS,23,FMCG
C2856,Stock,SUNPHARMA.NS,43,Pharma
C2856,Bond,NA,38818,Debt
C2856,Cash,NA,46257,Liquid
C2857,Stock,INFY.NS,28,IT
C2857,Stock,HINDUNILVR.NS,21,FMCG
C2857,Stock,HDFCBANK.NS,42,Banking
C2857,Stock,TCS.NS,6,IT
C2857,Stock,SUNPHARMA.NS,46,Pharma
C2857,Bond,NA,76531,Debt
C2857,Cash,NA,29446,Liquid
C2858,Stock,HINDUNILVR.NS,11,FMCG
C2858,ETF,GOLDBEES.NS,50,Commodity
C2858,Stock,RELIANCE.NS,17,Energy
C2858,Bond,NA,41220,Debt
C2858,Cash,NA,32063,Liquid
C2859,Stock,HINDUNILVR.NS,16,FMCG
C2859,Stock,ICICIBANK.NS,22,Banking
C2859,Stock,HDFCBANK.NS,12,Banking
C2859,ETF,NIFTYBEES.NS,32,Index
C2859,Stock,TATAMOTORS.NS,20,Auto
C2859,Stock,TCS.NS,13,IT
C2859,Bond,NA,39389,Debt
C2859,Cash,NA,12283,Liquid
C2860,Stock,ICICIBANK.NS,11,Banking
C2860,Stock,TCS.NS,25,IT
C2860,ETF,GOLDBEES.NS,45,Commodity
C2860,Stock,INFY.NS,42,IT
C2860,Stock,RELIANCE.NS,50,Energy
C2860,Bond,NA,83870,Debt
C2860,Cash,NA,27213,Liquid
C2861,Stock,RELIANCE.NS,24,Energy
C2861,Stock,TATAMOTORS.NS,15,Auto
C2861,Stock,ICICIBANK.NS,39,Banking
C2861,Stock,INFY.NS,28,IT
C2861,Bond,NA,95442,Debt
C2861,Cash,NA,10378,Liquid
C2862,ETF,GOLDBEES.NS,10,Commodity
C2862,Stock,TCS.NS,46,IT
C2862,Stock,HINDUNILVR.NS,47,FMCG
C2862,Stock,INFY.NS,47,IT
C2862,Stock,TATAMOTORS.NS,28,Auto
C2862,Bond,NA,78786,Debt
C2862,Cash,NA,25222,Liquid
C2863,Stock,ICICIBANK.NS,28,Banking
C2863,ETF,GOLDBEES.NS,20,Commodity
C2863,Stock,TCS.NS,37,IT
C2863,Stock,HDFCBANK.NS,20,Banking
C2863,Bond,NA,60645,Debt
C2863,Cash,NA,45653,Liquid
C2864,Stock,SUNPHARMA.NS,45,Pharma
C2864,Stock,HDFCBANK.NS,18,Banking
C2864,ETF,NIFTYBEES.NS,26,Index
C2864,Stock,RELIANCE.NS,27,Energy
C2864,Stock,HINDUNILVR.NS,42,FMCG
C2864,Stock,TATAMOTORS.NS,12,Auto
C2864,Bond,NA,91905,Debt
C2864,Cash,NA,42214,Liquid
C2865,ETF,GOLDBEES.NS,23,Commodity
C2865,Stock,HINDUNILVR.NS,42,FMCG
C2865,Stock,RELIANCE.NS,44,Energy
C2865,ETF,NIFTYBEES.NS,42,Index
C2865,Bond,NA,31900,Debt
C2865,Cash,NA,37197,Liquid
C2866,Stock,HDFCBANK.NS,15,Banking
C2866,Stock,INFY.NS,44,IT
C2866,Stock,HINDUNILVR.NS,25,FMCG
C2866,ETF,GOLDBEES.NS,50,Commodity
C2866,Bond,NA,53002,Debt
C2866,Cash,NA,46068,Liquid
C2867,Stock,TCS.NS,14,IT
C2867,Stock,SUNPHARMA.NS,15,Pharma
C2867,Stock,HDFCBANK.NS,39,Banking
C2867,Stock,INFY.NS,8,IT
C2867,Stock,TATAMOTORS.NS,31,Auto
C2867,ETF,NIFTYBEES.NS,7,Index
C2867,Bond,NA,85528,Debt
C2867,Cash,NA,34369,Liquid
C2868,Stock,TATAMOTORS.NS,46,Auto
C2868,Stock,TCS.NS,26,IT
C2868,Stock,RELIANCE.NS,13,Energy
C2868,Stock,HINDUNILVR.NS,39,FMCG
C2868,Stock,SUNPHARMA.NS,30,Pharma
C2868,Stock,ICICIBANK.NS,26,Banking
C2868,Bond,NA,39688,Debt
C2868,Cash,NA,16249,Liquid
C2869,Stock,SUNPHARMA.NS,7,Pharma
C2869,Stock,ICICIBANK.NS,22,Banking
C2869,Stock,INFY.NS,14,IT
C2869,Bond,NA,79345,Debt
C2869,Cash,NA,20003,Liquid
C2870,Stock,HINDUNILVR.NS,43,FMCG
